"userName","articlesReviewed","categoryName","categorydefinition","categoryLevel","status","relevantStatement","userId","pdfLink","insertionTime"
"mattkuntz",130,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","Fear rating increased as pain rating rose and as testosterone level decreased (P < 0.001). ","4","https://www.ncbi.nlm.nih.gov/pubmed/28573655","2017-08-14 16:09:47"
"mattkuntz",131,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","We investigated the effects of state anxiety on recognition of emotional expressions (anger, sadness, surprise, disgust, fear and happiness) experimentally, using the 7.5% carbon dioxide (CO2) model to induce state anxiety, and in a large observational study. ","4","https://www.ncbi.nlm.nih.gov/pubmed/28572987","2017-08-14 16:10:32"
"mattkuntz",132,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","People who also used an ABC reported significantly lower levels of fear of hypoglycemia than people who practiced ACC without such device (P=0.005).","4","https://www.ncbi.nlm.nih.gov/pubmed/28570925","2017-08-14 16:12:06"
"mattkuntz",133,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","Fear of Ebola and mistrust kept women from accessing care at a health facility. ","4","https://www.ncbi.nlm.nih.gov/pubmed/28570857","2017-08-14 16:13:20"
"mattkuntz",134,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","We investigated how memory for faces and voices (presented separately and in combination) varies as a function of sex and emotional expression (anger, disgust, fear, happiness, sadness, and neutral).","4","https://www.ncbi.nlm.nih.gov/pubmed/28570691","2017-08-14 16:15:41"
"mattkuntz",135,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","An interplay of several dominant themes emerged from our data including fear of chronic HBV disease progression, clinician-patient communication, treatment knowledge, routine, and forgetfulness.","4","https://www.ncbi.nlm.nih.gov/pubmed/28570424","2017-08-14 16:26:11"
"mattkuntz",136,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","Eating habit variables included eating comfort in the postoperative period, excluding foods for a period of time, fear of eating, and excluding foods that may cause odor, gas, diarrhea, and/or constipation.","4","https://www.ncbi.nlm.nih.gov/pubmed/28570247","2017-08-14 16:28:28"
"mattkuntz",137,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","Specifically, it demonstrates basic principles of fish individual and social behaviors, including environment interaction; fear response toward a predator; shoaling; and attraction toward a stimulus, which can be a food source or simply a finger placed on the touch screen. ","4","https://www.ncbi.nlm.nih.gov/pubmed/28570122","2017-08-14 16:29:55"
"mattkuntz",138,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","Children's fear beliefs and avoidance for the animals increased following vicarious fear learning and decreased following positive vicarious counterconditioning. ","4","https://www.ncbi.nlm.nih.gov/pubmed/28569540","2017-08-14 16:31:20"
"mattkuntz",139,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","During the adolescent period, male and female offspring exhibited increased locomotor activity (on PD 22), reduced anxiety and fear (on PD 25), and enhanced memory and learning abilities (on PD 30), all in both GTE treated groups.","4","https://www.ncbi.nlm.nih.gov/pubmed/28569203","2017-08-14 16:33:15"
"mattkuntz",140,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","The Falls Efficacy Scale-International (FES-I) assesses fear of falling conceptualized as concerns about falling.","4","https://www.ncbi.nlm.nih.gov/pubmed/28569162","2017-08-14 16:33:52"
"mattkuntz",141,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","This study aimed to examine the reliability and validity of Champion's Mammography Self-efficacy Scale (CMSS) and Champion's Breast Cancer Fear Scale (CBCFS) in a sample of Iranian women.","4","https://www.ncbi.nlm.nih.gov/pubmed/28569149","2017-08-14 16:37:15"
"mattkuntz",142,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","They mentioned their fear to be incompetent as a mother during future mood episodes.","4","https://www.ncbi.nlm.nih.gov/pubmed/28569088","2017-08-14 16:45:40"
"mattkuntz",143,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","In this report, a patient with severe inflammatory papillary hyperplasia, medical problems and dental fear was treated with a 5-week nonsurgical protocol.","4","https://www.ncbi.nlm.nih.gov/pubmed/28567138","2017-08-14 16:46:14"
"mattkuntz",144,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","Within these categories, ictal whole body posturing, diaphoresis, dyspnea, fear/anxiety, and dÃ©jÃ  vu/jamais vu showed significant familial aggregation.","4","https://www.ncbi.nlm.nih.gov/pubmed/28566546","2017-08-14 16:48:44"
"mattkuntz",145,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","Conversely, a group with low threat-low efficacy (5 women) were all smokers and had high fear control responses: of these, 4 had low protection responses.","4","https://www.ncbi.nlm.nih.gov/pubmed/28566365","2017-08-14 16:49:55"
"mattkuntz",146,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","We report an experiment that investigates whether briefly presented (40â€…ms) facial expressions of anger, fear, happiness and sadness are perceived differently when covered by a niqÄb or turban, compared to a cap and shawl.","4","https://www.ncbi.nlm.nih.gov/pubmed/28566058","2017-08-14 16:57:39"
"mattkuntz",147,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","A positive safety environment is associated with being able to speak up regarding safety issues without fear of negative repercussions.","4","https://www.ncbi.nlm.nih.gov/pubmed/28566014","2017-08-14 16:58:37"
"mattkuntz",148,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","Women described reasons for non-disclosure in terms of not being ready, fear of negative reactions (including violence and loss of financial support), and fear of their status being widely known.","4","https://www.ncbi.nlm.nih.gov/pubmed/28565973","2017-08-14 16:59:28"
"mattkuntz",149,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","A well-studied form of learned threat is fear conditioning, during which a neutral stimulus acquires the ability to eliciting defensive responses through pairings with an aversive stimulus.","4","https://www.ncbi.nlm.nih.gov/pubmed/28564588","2017-08-14 17:01:07"
"mattkuntz",150,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","The speculum is one potential barrier to screening due to fear of pain, discomfort and embarrassment.","4","https://www.ncbi.nlm.nih.gov/pubmed/28562669","2017-08-14 17:02:07"
"mattkuntz",151,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","To address this issue, we examined the cue-related fear-conditioning task and long-term potentiation (LTP) of the thalamus to the lateral amygdala in rats treated with low doses of reserpine (Res).","4","https://www.ncbi.nlm.nih.gov/pubmed/28562459","2017-08-14 17:07:37"
"mattkuntz",152,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","No","Pending","Exercise oncology is rapidly evolving, with impressive possibilities that may directly improve patient outcomes in advanced prostate cancer. ","4","https://www.ncbi.nlm.nih.gov/pubmed/28562375","2017-08-14 17:08:34"
"mattkuntz",153,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","Barriers to treatment may include uncertainty in identifying pain along with limited experience and fear with the use of medications for pain treatment. ","4","https://www.ncbi.nlm.nih.gov/pubmed/28562301","2017-08-14 17:10:16"
"mattkuntz",154,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","No","Pending","More than one-quarter of residents in surgical training programs in Canada harbour desires to abandon their surgical careers, primarily because of unsatisfactory work-life balance and limited employment prospects. ","4","https://www.ncbi.nlm.nih.gov/pubmed/28562235","2017-08-14 17:20:23"
"mattkuntz",155,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","Despite small effects, findings suggest that beta blockade during ED evaluation for suspected ACS-a time period relevant to fear consolidation of the memory of this potentially life-threatening event-may have protective effects for later psychological health.","4","https://www.ncbi.nlm.nih.gov/pubmed/28561945","2017-08-14 17:21:05"
"mattkuntz",156,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","Perceptual changes in students included a decrease in fear in working with disabled children, an appreciation for the value of having fun, and increased growth in civic identity and desire to volunteer.","4","https://www.ncbi.nlm.nih.gov/pubmed/28561862","2017-08-14 17:21:48"
"mattkuntz",157,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","Anxiety and mood disorder patients (n = 255) completed the Fear of Negative Evaluation Scale (30, 12 and 8 item-versions) as well as social cognition, anxiety and self-esteem questionnaires.","4","https://www.ncbi.nlm.nih.gov/pubmed/28561634","2017-08-14 17:22:33"
"mattkuntz",158,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","The present study addressed these limitations. Specifically, we examined individuals' (1) categorization of emotion postures depicting 5 discrete emotions (joy, sadness, fear, anger, and disgust), (2) categorization of different poses depicting the same discrete emotion, and (3) ratings of valence and arousal for each emotion pose.","4","https://www.ncbi.nlm.nih.gov/pubmed/28559860","2017-08-14 17:25:09"
"mattkuntz",159,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","The neuronal mechanisms underlying contextual control have been mainly investigated for Pavlovian fear extinction with a focus on hippocampal structures. ","4","https://www.ncbi.nlm.nih.gov/pubmed/28559170","2017-08-15 13:10:31"
"mattkuntz",160,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","Fear of falling, with or without previous falls history, is a risk factor for decreased mobility, disability, as well as a decreased quality of life, and can trigger the self-restriction of activities with loss of independence and functionality. ","4","https://www.ncbi.nlm.nih.gov/pubmed/28559094","2017-08-15 13:11:10"
"mattkuntz",161,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","Themes related to screening barriers were more pervasive among never screeners including: (1) Avoidance (inattention, procrastination) (2) Concerns about handling stool; (3) Health concerns; (4) Fear of a cancer diagnosis or positive test results","4","https://www.ncbi.nlm.nih.gov/pubmed/28558663","2017-08-15 13:12:25"
"mattkuntz",162,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","In the past 10 years, thousands of people have claimed to be affected by trypophobia, which is the fear of objects with small holes.","4","https://www.ncbi.nlm.nih.gov/pubmed/28558623","2017-08-15 13:14:14"
"mattkuntz",163,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","Oblique first-order factors were based on the original a priori 9-dimensional model advanced by Derogatis (1977); and on an 8-dimensional model proposed by Arrindell and Ettema (2003)-Agoraphobia, Anxiety, Depression, Somatization, Cognitive-performance deficits, Interpersonal sensitivity and mistrust, Acting-out hostility, and Sleep difficulties. ","4","https://www.ncbi.nlm.nih.gov/pubmed/28558358","2017-08-15 13:30:43"
"mattkuntz",164,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","we employed a machine learning approach to determine whether local, connectivity, and network features of brain regions of the fear circuitry including the amygdala, orbitofrontal and ventromedial prefrontal cortex (OMPFC), hippocampus, insula, and thalamus could distinguish trauma-exposed individuals from trauma-unexposed individuals at each recovery stage.","4","https://www.ncbi.nlm.nih.gov/pubmed/28558004","2017-08-15 13:32:12"
"mattkuntz",165,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","Behavior showed greater attentional capture by SMag than by Spar distractors and enhanced modulation of SMag capture as fear of spiders reported by participants increased. ","4","https://www.ncbi.nlm.nih.gov/pubmed/28557693","2017-08-15 15:23:39"
"mattkuntz",166,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","Study participants had misunderstandings about hospice and perceived end-of-life (EOL) concerns such as fear of suffering, loss of dignity, and death, as well as lack of knowledge as the main barriers to hospice utilization. ","4","https://www.ncbi.nlm.nih.gov/pubmed/28557586","2017-08-15 15:24:27"
"mattkuntz",167,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","However, maintaining lactation was challenging and the following barriers were identified: fear of being judged; body image issues; influence of the maternal grandmother; and disorganized thought processes about combining pumping with returning to school or work.","4","https://www.ncbi.nlm.nih.gov/pubmed/28557525","2017-08-15 15:25:16"
"mattkuntz",168,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","Fear conditioning protocol revealed impairment of associative learning and memory in the group of aged mice, particularly, fear memory consolidation was dramatically suppressed. ","4","https://www.ncbi.nlm.nih.gov/pubmed/28557390","2017-08-15 15:26:13"
"mattkuntz",169,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","Fear of and violence towards people with dementia are based on the belief that they are witches. ","4","https://www.ncbi.nlm.nih.gov/pubmed/28557051","2017-08-15 15:27:03"
"mattkuntz",170,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","Therefore, acute aerobic exercise might be a simple and low-cost intervention to reduce disorder-specific phobic fear.","4","https://www.ncbi.nlm.nih.gov/pubmed/28556577","2017-08-15 16:28:06"
"mattkuntz",171,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","The landscape of fear is a mapping of the spatial variation in the foraging cost arising from the risk of predation and reflects levels of fear a prey species perceives at different locations within its home range.","4","https://www.ncbi.nlm.nih.gov/pubmed/28556521","2017-08-15 16:31:51"
"mattkuntz",172,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","Impoverished individuals who fear violence are more likely to forego condoms.","4","https://www.ncbi.nlm.nih.gov/pubmed/28556456","2017-08-15 16:32:47"
"mattkuntz",173,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","Lack of adequate training was a commonly reported barrier for all of these conditions; in addition, for obesity screening/counseling fear of appearing judgmental, and fear of patient rejection were also commonly reported.","4","https://www.ncbi.nlm.nih.gov/pubmed/28556193","2017-08-15 16:33:49"
"mattkuntz",174,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","In this study, by performing paired whole-cell recording in vivo on CA1 pyramidal cells (PCs) in anaesthetized adult rats, we examined CA1 neuronal synchronization before and after associative fear learning.","4","https://www.ncbi.nlm.nih.gov/pubmed/28555875","2017-08-15 16:35:34"
"mattkuntz",175,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","The immediate impact of mGluR5 activation is to produce anxiety manifested as indiscriminate fear of both tone and context.","4","https://www.ncbi.nlm.nih.gov/pubmed/28555566","2017-08-15 16:36:38"
"mattkuntz",176,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","We report that a single brain region, the intraparietal sulcus (IPS), shows both elevated neural activity and global brain connectivity during threat. ","4","https://www.ncbi.nlm.nih.gov/pubmed/28555565","2017-08-15 16:37:50"
"mattkuntz",177,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","A fourth factor contained seven items-only from the A&SQ-on fear of losing the better eye and visual disorientation, specific for amblyopia.","4","https://www.ncbi.nlm.nih.gov/pubmed/28555418","2017-08-15 16:39:03"
"mattkuntz",178,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","The primary endpoint was the change in PRO (hypoglycemia fear score, behavior and worry subscores).","4","https://www.ncbi.nlm.nih.gov/pubmed/28555339","2017-08-15 16:57:08"
"mattkuntz",179,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","Our case supports the notion that emotion recognition, including fear recognition, is regulated by a network of interconnected brain regions located in both hemispheres.","4","https://www.ncbi.nlm.nih.gov/pubmed/28555167","2017-08-15 17:00:54"
"mattkuntz",180,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","The cumulative total of persons forced to leave their country for fear of persecution or organized violence reached an unprecedented 24.5 million by the end of 2015.","4","https://www.ncbi.nlm.nih.gov/pubmed/28554498","2017-08-15 17:01:47"
"mattkuntz",181,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","The study aim was to provide an overview of the current evidence available on the link between chemotherapy (CTX) and fear of cancer recurrence (FoR).","4","https://www.ncbi.nlm.nih.gov/pubmed/28554373","2017-08-15 17:02:24"
"mattkuntz",182,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","Paruresis refers to the inability to initiate or sustain urination where individuals are present due to the fear of perceived scrutiny from others. ","4","https://www.ncbi.nlm.nih.gov/pubmed/28554367","2017-08-15 17:03:21"
"mattkuntz",183,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","Although a small proportion of children had exaggerated memories, there was no evidence of consistent bias in their memory of fear or pain.","4","https://www.ncbi.nlm.nih.gov/pubmed/28554357","2017-08-15 17:04:12"
"mattkuntz",184,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","Results from our large developmental sample: 71 young children (6 -9years), 69 older children (10-13years) and 54 adults, uniquely reveal profiles of strategic information-use for categorisations of fear, sadness, happiness and anger at all ages","4","https://www.ncbi.nlm.nih.gov/pubmed/28554085","2017-08-15 17:05:12"
